relevamiento,variable,unidad,unidad_norm,periodo_tipo,fecha_objetivo,horizonte_meses,mediana,promedio,p10,p90,real,error,abs_error,error_rel_pct,dentro_p10_p90,serie_real,agregacion,comparable
2023-05,TASA_BADLAR,TNA; %,TNA; %,mes,2023-06-30,1,93.2,94.0046677123818,90.988,97.3,92.446875,-0.7531249999999972,0.7531249999999972,,1.0,BADLAR,promedio mensual,True
2023-01,TASA_BADLAR,TNA; %,TNA; %,mes,2023-07-31,6,69.5,69.27617908988275,64.59052500000001,73.84193886614258,92.60119047619048,23.10119047619048,23.10119047619048,,0.0,BADLAR,promedio mensual,True
2023-02,TASA_BADLAR,TNA; %,TNA; %,mes,2023-07-31,5,70.05,70.66866339196822,67.14,75.0,92.60119047619048,22.551190476190484,22.551190476190484,,0.0,BADLAR,promedio mensual,True
2023-03,TASA_BADLAR,TNA; %,TNA; %,mes,2023-07-31,4,73.49333333333334,73.90213957261872,69.52,78.0,92.60119047619048,19.107857142857142,19.107857142857142,,0.0,BADLAR,promedio mensual,True
2023-04,TASA_BADLAR,TNA; %,TNA; %,mes,2023-07-31,3,86.6,88.49785656826167,81.785,92.67,92.60119047619048,6.001190476190487,6.001190476190487,,1.0,BADLAR,promedio mensual,True
2023-05,TASA_BADLAR,TNA; %,TNA; %,mes,2023-07-31,2,94.0,94.8366677123818,91.0,99.6,92.60119047619048,-1.3988095238095184,1.3988095238095184,,1.0,BADLAR,promedio mensual,True
2023-06,TASA_BADLAR,TNA; %,TNA; %,mes,2023-07-31,1,92.5,92.85762467075052,91.315,94.7,92.60119047619048,0.1011904761904816,0.1011904761904816,,1.0,BADLAR,promedio mensual,True
2023-02,TASA_BADLAR,TNA; %,TNA; %,mes,2023-08-31,6,70.25,70.8575522808571,67.1,74.24666666666667,104.01704545454544,33.76704545454544,33.76704545454544,,0.0,BADLAR,promedio mensual,True
2023-03,TASA_BADLAR,TNA; %,TNA; %,mes,2023-08-31,5,73.6875,73.96484227532143,69.512,78.2,104.01704545454544,30.32954545454544,30.32954545454544,,0.0,BADLAR,promedio mensual,True
2023-04,TASA_BADLAR,TNA; %,TNA; %,mes,2023-08-31,4,87.37,88.2076659383983,82.012,94.7,104.01704545454544,16.647045454545434,16.647045454545434,,0.0,BADLAR,promedio mensual,True
2023-05,TASA_BADLAR,TNA; %,TNA; %,mes,2023-08-31,3,95.0,96.26926632132302,91.02403892313532,102.926,104.01704545454544,9.017045454545439,9.017045454545439,,0.0,BADLAR,promedio mensual,True
2023-06,TASA_BADLAR,TNA; %,TNA; %,mes,2023-08-31,2,93.0,93.85486154211756,91.70850775811596,96.25,104.01704545454544,11.017045454545439,11.017045454545439,,0.0,BADLAR,promedio mensual,True
2023-07,TASA_BADLAR,TNA; %,TNA; %,mes,2023-08-31,1,92.5,92.97106164180502,91.77340017850474,94.8464,104.01704545454544,11.517045454545439,11.517045454545439,,0.0,BADLAR,promedio mensual,True
2023-03,TASA_BADLAR,TNA; %,TNA; %,mes,2023-09-30,6,73.6875,73.93349092397007,69.512,78.7,113.73511904761904,40.04761904761904,40.04761904761904,,0.0,BADLAR,promedio mensual,True
2023-04,TASA_BADLAR,TNA; %,TNA; %,mes,2023-09-30,5,87.805,87.77001887957478,81.487,95.7,113.73511904761904,25.93011904761903,25.93011904761903,,0.0,BADLAR,promedio mensual,True
2023-05,TASA_BADLAR,TNA; %,TNA; %,mes,2023-09-30,4,95.1,97.5312851116604,90.84803892313532,103.694,113.73511904761904,18.635119047619042,18.635119047619042,,0.0,BADLAR,promedio mensual,True
2023-06,TASA_BADLAR,TNA; %,TNA; %,mes,2023-09-30,3,93.0,94.8993985791546,91.645,96.7,113.73511904761904,20.735119047619037,20.735119047619037,,0.0,BADLAR,promedio mensual,True
2023-07,TASA_BADLAR,TNA; %,TNA; %,mes,2023-09-30,2,92.6,93.36061541474288,91.86833333333333,96.87,113.73511904761904,21.135119047619042,21.135119047619042,,0.0,BADLAR,promedio mensual,True
2023-08,TASA_BADLAR,TNA; %,TNA; %,mes,2023-09-30,1,113.0,113.5792335163921,112.04,115.9,113.73511904761904,0.7351190476190368,0.7351190476190368,,1.0,BADLAR,promedio mensual,True
2023-04,TASA_BADLAR,TNA; %,TNA; %,mes,2023-10-31,6,88.055,87.68501887957478,80.33,95.7,122.08125,34.02624999999999,34.02624999999999,,0.0,BADLAR,promedio mensual,True
2023-05,TASA_BADLAR,TNA; %,TNA; %,mes,2023-10-31,5,96.0,97.5683937399948,90.71869261542356,104.804,122.08125,26.081249999999997,26.081249999999997,,0.0,BADLAR,promedio mensual,True
2023-06,TASA_BADLAR,TNA; %,TNA; %,mes,2023-10-31,4,93.165,94.77615783841384,91.645,98.9625,122.08125,28.91624999999999,28.91624999999999,,0.0,BADLAR,promedio mensual,True
2023-07,TASA_BADLAR,TNA; %,TNA; %,mes,2023-10-31,3,93.0,93.68101945514694,91.88,97.0,122.08125,29.081249999999997,29.081249999999997,,0.0,BADLAR,promedio mensual,True
2023-08,TASA_BADLAR,TNA; %,TNA; %,mes,2023-10-31,2,115.0,117.2571169903065,112.61,124.98,122.08125,7.081249999999997,7.081249999999997,,1.0,BADLAR,promedio mensual,True
2023-09,TASA_BADLAR,TNA; %,TNA; %,mes,2023-10-31,1,114.05,116.2315906571199,112.958,124.97,122.08125,8.03125,8.03125,,1.0,BADLAR,promedio mensual,True
2023-05,TASA_BADLAR,TNA; %,TNA; %,mes,2023-11-30,6,96.0,97.63220300652264,90.71869261542356,107.6096,129.35,33.349999999999994,33.349999999999994,,0.0,BADLAR,promedio mensual,True
2023-06,TASA_BADLAR,TNA; %,TNA; %,mes,2023-11-30,5,93.315,94.98076894952496,91.4,101.05,129.35,36.035,36.035,,0.0,BADLAR,promedio mensual,True
2023-07,TASA_BADLAR,TNA; %,TNA; %,mes,2023-11-30,4,93.23,94.3125126220242,91.88,98.27940401067568,129.35,36.11999999999999,36.11999999999999,,0.0,BADLAR,promedio mensual,True
2023-08,TASA_BADLAR,TNA; %,TNA; %,mes,2023-11-30,3,117.882,121.6272819761463,112.68,135.42,129.35,11.46799999999999,11.46799999999999,,1.0,BADLAR,promedio mensual,True
2023-09,TASA_BADLAR,TNA; %,TNA; %,mes,2023-11-30,2,116.5444357612265,120.4683132734313,113.13,133.9368050847457,129.35,12.8055642387735,12.8055642387735,,1.0,BADLAR,promedio mensual,True
2023-10,TASA_BADLAR,TNA; %,TNA; %,mes,2023-11-30,1,128.75,128.6966175237029,123.5977948168097,132.7269,129.35,0.5999999999999943,0.5999999999999943,,1.0,BADLAR,promedio mensual,True
2023-06,TASA_BADLAR,TNA; %,TNA; %,mes,2023-12-31,6,96.98,100.4456771070053,91.81,113.7,121.17105263157896,24.191052631578955,24.191052631578955,,0.0,BADLAR,promedio mensual,True
2023-07,TASA_BADLAR,TNA; %,TNA; %,mes,2023-12-31,5,97.0,99.26485502733364,92.3,109.0,121.17105263157896,24.17105263157896,24.17105263157896,,0.0,BADLAR,promedio mensual,True
2023-08,TASA_BADLAR,TNA; %,TNA; %,mes,2023-12-31,4,124.4716494845361,128.6242527142001,112.56,158.18,121.17105263157896,-3.300596852957142,3.300596852957142,,1.0,BADLAR,promedio mensual,True
2023-09,TASA_BADLAR,TNA; %,TNA; %,mes,2023-12-31,3,125.4959751527137,128.2536758307935,114.02,146.6,121.17105263157896,-4.324922521134738,4.324922521134738,,1.0,BADLAR,promedio mensual,True
2023-10,TASA_BADLAR,TNA; %,TNA; %,mes,2023-12-31,2,137.87,139.1300755342353,128.08,158.46,121.17105263157896,-16.698947368421045,16.698947368421045,,0.0,BADLAR,promedio mensual,True
2023-11,TASA_BADLAR,TNA; %,TNA; %,mes,2023-12-31,1,143.53,152.2579716909621,129.316,188.0195757143988,121.17105263157896,-22.358947368421042,22.358947368421042,,0.0,BADLAR,promedio mensual,True
2023-07,TASA_BADLAR,TNA; %,TNA; %,mes,2024-01-31,6,101.6954893751696,106.0171496795907,92.0,119.293,109.16761363636364,7.47212426119404,7.47212426119404,,1.0,BADLAR,promedio mensual,True
2023-08,TASA_BADLAR,TNA; %,TNA; %,mes,2024-01-31,5,125.0,129.0806029165189,112.4,156.4,109.16761363636364,-15.83238636363636,15.83238636363636,,0.0,BADLAR,promedio mensual,True
2023-09,TASA_BADLAR,TNA; %,TNA; %,mes,2024-01-31,4,129.87,133.6525216457605,113.2,152.88,109.16761363636364,-20.702386363636364,20.702386363636364,,0.0,BADLAR,promedio mensual,True
2023-10,TASA_BADLAR,TNA; %,TNA; %,mes,2024-01-31,3,139.42,142.1791041645067,125.5874060150376,158.0,109.16761363636364,-30.252386363636347,30.252386363636347,,0.0,BADLAR,promedio mensual,True
2023-11,TASA_BADLAR,TNA; %,TNA; %,mes,2024-01-31,2,149.6642387218045,157.8277428417461,129.442,189.9899469642999,109.16761363636364,-40.49662508544087,40.49662508544087,,0.0,BADLAR,promedio mensual,True
2023-12,TASA_BADLAR,TNA; %,TNA; %,mes,2024-01-31,1,108.3,108.1272707241439,97.7645112781955,112.8086956521739,109.16761363636364,0.8676136363636431,0.8676136363636431,,1.0,BADLAR,promedio mensual,True
2023-08,TASA_BADLAR,TNA; %,TNA; %,mes,2024-02-29,6,124.0,124.7615706584544,102.88,150.0,108.89473684210526,-15.10526315789474,15.10526315789474,,1.0,BADLAR,promedio mensual,True
2023-09,TASA_BADLAR,TNA; %,TNA; %,mes,2024-02-29,5,125.0,129.7092444491417,112.94,150.0,108.89473684210526,-16.10526315789474,16.10526315789474,,0.0,BADLAR,promedio mensual,True
2023-10,TASA_BADLAR,TNA; %,TNA; %,mes,2024-02-29,4,136.9,139.600517644548,120.496,158.12,108.89473684210526,-28.005263157894746,28.005263157894746,,0.0,BADLAR,promedio mensual,True
2023-11,TASA_BADLAR,TNA; %,TNA; %,mes,2024-02-29,3,149.5,154.5996897942765,127.76,190.0,108.89473684210526,-40.60526315789474,40.60526315789474,,0.0,BADLAR,promedio mensual,True
2023-12,TASA_BADLAR,TNA; %,TNA; %,mes,2024-02-29,2,108.9,109.6714077465418,96.55512781954889,128.02,108.89473684210526,-0.005263157894745518,0.005263157894745518,,1.0,BADLAR,promedio mensual,True
2024-01,TASA_BADLAR,TNA; %,TNA; %,mes,2024-02-29,1,109.0,109.9800651108155,100.12,118.824,108.89473684210526,-0.10526315789473983,0.10526315789473983,,1.0,BADLAR,promedio mensual,True
2023-09,TASA_BADLAR,TNA; %,TNA; %,mes,2024-03-31,6,120.0,123.6585974426102,107.0,150.0,85.41447368421052,-34.58552631578948,34.58552631578948,,0.0,BADLAR,promedio mensual,True
2023-10,TASA_BADLAR,TNA; %,TNA; %,mes,2024-03-31,5,129.0,131.4772713926342,111.688,152.304,85.41447368421052,-43.58552631578948,43.58552631578948,,0.0,BADLAR,promedio mensual,True
2023-11,TASA_BADLAR,TNA; %,TNA; %,mes,2024-03-31,4,149.5,150.082552055641,124.8,190.0,85.41447368421052,-64.08552631578948,64.08552631578948,,0.0,BADLAR,promedio mensual,True
2023-12,TASA_BADLAR,TNA; %,TNA; %,mes,2024-03-31,3,109.18,111.6615630701915,91.66,134.9241529556371,85.41447368421052,-23.765526315789486,23.765526315789486,,0.0,BADLAR,promedio mensual,True
2024-01,TASA_BADLAR,TNA; %,TNA; %,mes,2024-03-31,2,109.1,115.2919730163511,101.5,133.2345353447298,85.41447368421052,-23.685526315789474,23.685526315789474,,0.0,BADLAR,promedio mensual,True
2024-02,TASA_BADLAR,TNA; %,TNA; %,mes,2024-03-31,1,109.078125,109.8479858049278,107.741,113.65,85.41447368421052,-23.66365131578948,23.66365131578948,,0.0,BADLAR,promedio mensual,True
2023-10,TASA_BADLAR,TNA; %,TNA; %,mes,2024-04-30,6,126.19,124.1026594191471,100.122,149.18,62.66875,-63.521249999999995,63.521249999999995,,0.0,BADLAR,promedio mensual,True
2023-11,TASA_BADLAR,TNA; %,TNA; %,mes,2024-04-30,5,129.38,134.8254854611567,106.8,160.0,62.66875,-66.71124999999999,66.71124999999999,,0.0,BADLAR,promedio mensual,True
2023-12,TASA_BADLAR,TNA; %,TNA; %,mes,2024-04-30,4,106.7,108.0105298713628,88.01935033460879,133.6716118225484,62.66875,-44.03125,44.03125,,0.0,BADLAR,promedio mensual,True
2024-01,TASA_BADLAR,TNA; %,TNA; %,mes,2024-04-30,3,109.0,113.6097388280522,100.0,132.8918911139606,62.66875,-46.33125,46.33125,,0.0,BADLAR,promedio mensual,True
2024-02,TASA_BADLAR,TNA; %,TNA; %,mes,2024-04-30,2,109.0,107.9523438444329,100.0,112.25,62.66875,-46.33125,46.33125,,0.0,BADLAR,promedio mensual,True
2024-03,TASA_BADLAR,TNA; %,TNA; %,mes,2024-04-30,1,71.9,71.76915561197688,70.0,74.936,62.66875,-9.231250000000003,9.231250000000003,,0.0,BADLAR,promedio mensual,True
2023-11,TASA_BADLAR,TNA; %,TNA; %,mes,2024-05-31,6,118.0,122.7316283644807,84.0,166.0,35.58522727272727,-82.41477272727272,82.41477272727272,,0.0,BADLAR,promedio mensual,True
2023-12,TASA_BADLAR,TNA; %,TNA; %,mes,2024-05-31,5,100.0,101.221596866915,76.8,129.9,35.58522727272727,-64.41477272727272,64.41477272727272,,0.0,BADLAR,promedio mensual,True
2024-01,TASA_BADLAR,TNA; %,TNA; %,mes,2024-05-31,4,106.5,107.7761095796862,90.0,132.8595353447298,35.58522727272727,-70.91477272727272,70.91477272727272,,0.0,BADLAR,promedio mensual,True
2024-02,TASA_BADLAR,TNA; %,TNA; %,mes,2024-05-31,3,108.06,104.3914923738446,90.41486721321522,110.35,35.58522727272727,-72.47477272727272,72.47477272727272,,0.0,BADLAR,promedio mensual,True
2024-03,TASA_BADLAR,TNA; %,TNA; %,mes,2024-05-31,2,70.96,70.32719861369081,63.4804408503593,77.894,35.58522727272727,-35.37477272727272,35.37477272727272,,0.0,BADLAR,promedio mensual,True
2024-04,TASA_BADLAR,TNA; %,TNA; %,mes,2024-05-31,1,50.5,51.00065048768576,45.0,56.681,35.58522727272727,-14.914772727272727,14.914772727272727,,0.0,BADLAR,promedio mensual,True
2023-12,TASA_BADLAR,TNA; %,TNA; %,mes,2024-06-30,6,90.0,91.97586341860472,66.824,119.6,33.4264705882353,-56.5735294117647,56.5735294117647,,0.0,BADLAR,promedio mensual,True
2024-01,TASA_BADLAR,TNA; %,TNA; %,mes,2024-06-30,5,96.95,99.20914984025448,76.5,132.106,33.4264705882353,-63.523529411764706,63.523529411764706,,0.0,BADLAR,promedio mensual,True
2024-02,TASA_BADLAR,TNA; %,TNA; %,mes,2024-06-30,4,99.85,97.32047837264078,80.25390121911778,109.922,33.4264705882353,-66.42352941176469,66.42352941176469,,0.0,BADLAR,promedio mensual,True
2024-03,TASA_BADLAR,TNA; %,TNA; %,mes,2024-06-30,3,69.0,68.72763346217566,60.0,79.09400000000001,33.4264705882353,-35.5735294117647,35.5735294117647,,0.0,BADLAR,promedio mensual,True
2024-04,TASA_BADLAR,TNA; %,TNA; %,mes,2024-06-30,2,46.1,47.68145644729787,40.0,55.26137138743825,33.4264705882353,-12.673529411764704,12.673529411764704,,0.0,BADLAR,promedio mensual,True
2024-05,TASA_BADLAR,TNA; %,TNA; %,mes,2024-06-30,1,32.0,31.90989266256499,29.41640625,35.69606907012214,33.4264705882353,1.426470588235297,1.426470588235297,,1.0,BADLAR,promedio mensual,True
2024-01,TASA_BADLAR,TNA; %,TNA; %,mes,2024-07-31,6,93.942922008547,93.55569600065904,67.49676318467999,123.2345353447298,36.90625,-57.036672008547,57.036672008547,,0.0,BADLAR,promedio mensual,True
2024-02,TASA_BADLAR,TNA; %,TNA; %,mes,2024-07-31,5,93.69798768939395,92.61192802044916,72.31684885838077,110.028,36.90625,-56.791737689393955,56.791737689393955,,0.0,BADLAR,promedio mensual,True
2024-03,TASA_BADLAR,TNA; %,TNA; %,mes,2024-07-31,4,67.0,67.49112772292823,57.6,80.72000000000001,36.90625,-30.09375,30.09375,,0.0,BADLAR,promedio mensual,True
2024-04,TASA_BADLAR,TNA; %,TNA; %,mes,2024-07-31,3,45.75,46.29087717703689,35.048,55.84999999999999,36.90625,-8.84375,8.84375,,1.0,BADLAR,promedio mensual,True
2024-05,TASA_BADLAR,TNA; %,TNA; %,mes,2024-07-31,2,31.75,32.93674973266739,27.612875,35.97956323001358,36.90625,5.15625,5.15625,,0.0,BADLAR,promedio mensual,True
2024-06,TASA_BADLAR,TNA; %,TNA; %,mes,2024-07-31,1,33.375,34.74970603564297,32.008,37.20394736842105,36.90625,3.53125,3.53125,,1.0,BADLAR,promedio mensual,True
2024-02,TASA_BADLAR,TNA; %,TNA; %,mes,2024-08-31,6,85.375,87.74411663453117,63.79293522502032,115.975,38.84375,-46.53125,46.53125,,0.0,BADLAR,promedio mensual,True
2024-03,TASA_BADLAR,TNA; %,TNA; %,mes,2024-08-31,5,65.0,66.2632170371228,54.6,77.47368421052632,38.84375,-26.15625,26.15625,,0.0,BADLAR,promedio mensual,True
2024-04,TASA_BADLAR,TNA; %,TNA; %,mes,2024-08-31,4,46.01000000000001,47.47725432164474,35.0,64.7,38.84375,-7.166250000000012,7.166250000000012,,1.0,BADLAR,promedio mensual,True
2024-05,TASA_BADLAR,TNA; %,TNA; %,mes,2024-08-31,3,31.75,32.44480512528064,25.049,36.0,38.84375,7.09375,7.09375,,0.0,BADLAR,promedio mensual,True
2024-06,TASA_BADLAR,TNA; %,TNA; %,mes,2024-08-31,2,33.99,35.38766139278583,30.85,41.00263157894737,38.84375,4.853749999999998,4.853749999999998,,1.0,BADLAR,promedio mensual,True
2024-07,TASA_BADLAR,TNA; %,TNA; %,mes,2024-08-31,1,37.49625,37.65357061557622,35.20073863636363,41.0,38.84375,1.3474999999999966,1.3474999999999966,,1.0,BADLAR,promedio mensual,True
2024-03,TASA_BADLAR,TNA; %,TNA; %,mes,2024-09-30,6,62.0,64.17022692785943,53.34918193439854,74.7,39.38095238095238,-22.61904761904762,22.61904761904762,,0.0,BADLAR,promedio mensual,True
2024-04,TASA_BADLAR,TNA; %,TNA; %,mes,2024-09-30,5,43.621875,46.2657515642918,32.53800000000001,65.0,39.38095238095238,-4.240922619047623,4.240922619047623,,1.0,BADLAR,promedio mensual,True
2024-05,TASA_BADLAR,TNA; %,TNA; %,mes,2024-09-30,4,30.3,32.25367336966646,25.049,37.62,39.38095238095238,9.080952380952379,9.080952380952379,,0.0,BADLAR,promedio mensual,True
2024-06,TASA_BADLAR,TNA; %,TNA; %,mes,2024-09-30,3,33.99,35.15539353564297,30.0,41.8,39.38095238095238,5.390952380952378,5.390952380952378,,1.0,BADLAR,promedio mensual,True
2024-07,TASA_BADLAR,TNA; %,TNA; %,mes,2024-09-30,2,37.61625,37.57869069659473,34.28,42.5,39.38095238095238,1.7647023809523787,1.7647023809523787,,1.0,BADLAR,promedio mensual,True
2024-08,TASA_BADLAR,TNA; %,TNA; %,mes,2024-09-30,1,38.50000000000001,38.2185293259875,35.14488636363636,40.0,39.38095238095238,0.8809523809523725,0.8809523809523725,,1.0,BADLAR,promedio mensual,True
2024-04,TASA_BADLAR,TNA; %,TNA; %,mes,2024-10-31,6,42.41291666666667,44.99698930938984,32.53800000000001,60.0,40.50852272727273,-1.904393939393941,1.904393939393941,,1.0,BADLAR,promedio mensual,True
2024-05,TASA_BADLAR,TNA; %,TNA; %,mes,2024-10-31,5,30.0,31.38106978394606,23.59838564359028,38.97000000000001,40.50852272727273,10.508522727272727,10.508522727272727,,0.0,BADLAR,promedio mensual,True
2024-06,TASA_BADLAR,TNA; %,TNA; %,mes,2024-10-31,4,33.99,35.57855424992869,30.0,43.0,40.50852272727273,6.518522727272725,6.518522727272725,,1.0,BADLAR,promedio mensual,True
2024-07,TASA_BADLAR,TNA; %,TNA; %,mes,2024-10-31,3,37.6,37.64942064593655,32.17890625,44.22703138064592,40.50852272727273,2.908522727272725,2.908522727272725,,1.0,BADLAR,promedio mensual,True
2024-08,TASA_BADLAR,TNA; %,TNA; %,mes,2024-10-31,2,39.0,38.81751940537011,34.6,41.97632386363635,40.50852272727273,1.5085227272727266,1.5085227272727266,,1.0,BADLAR,promedio mensual,True
2024-09,TASA_BADLAR,TNA; %,TNA; %,mes,2024-10-31,1,39.705,39.17653843775712,37.14,40.79000000000001,40.50852272727273,0.8035227272727283,0.8035227272727283,,1.0,BADLAR,promedio mensual,True
2024-05,TASA_BADLAR,TNA; %,TNA; %,mes,2024-11-30,6,30.0,31.07275330760066,23.2378711248429,39.60000000000001,36.17105263157895,6.171052631578952,6.171052631578952,,1.0,BADLAR,promedio mensual,True
2024-06,TASA_BADLAR,TNA; %,TNA; %,mes,2024-11-30,5,33.34,36.31254532135726,28.5384375,48.72263157894736,36.17105263157895,2.831052631578949,2.831052631578949,,1.0,BADLAR,promedio mensual,True
2024-07,TASA_BADLAR,TNA; %,TNA; %,mes,2024-11-30,4,37.5,38.54009194223286,30.77734375,46.5,36.17105263157895,-1.3289473684210478,1.3289473684210478,,1.0,BADLAR,promedio mensual,True
2024-08,TASA_BADLAR,TNA; %,TNA; %,mes,2024-11-30,3,39.0,38.61535724320795,34.6,41.97632386363635,36.17105263157895,-2.8289473684210478,2.8289473684210478,,1.0,BADLAR,promedio mensual,True
2024-09,TASA_BADLAR,TNA; %,TNA; %,mes,2024-11-30,2,39.455,39.20113057911614,36.79,41.23,36.17105263157895,-3.283947368421046,3.283947368421046,,0.0,BADLAR,promedio mensual,True
2024-10,TASA_BADLAR,TNA; %,TNA; %,mes,2024-11-30,1,40.0,39.89481323380371,38.0,41.87499999999999,36.17105263157895,-3.8289473684210478,3.8289473684210478,,0.0,BADLAR,promedio mensual,True
2024-06,TASA_BADLAR,TNA; %,TNA; %,mes,2024-12-31,6,33.99,37.01582210707154,28.2984375,48.72263157894736,32.875,-1.115000000000002,1.115000000000002,,1.0,BADLAR,promedio mensual,True
2024-07,TASA_BADLAR,TNA; %,TNA; %,mes,2024-12-31,5,37.87,39.60777312796925,30.0,50.39999999999999,32.875,-4.994999999999997,4.994999999999997,,1.0,BADLAR,promedio mensual,True
2024-08,TASA_BADLAR,TNA; %,TNA; %,mes,2024-12-31,4,39.0,39.53377124812197,34.0,43.53797640402316,32.875,-6.125,6.125,,0.0,BADLAR,promedio mensual,True
2024-09,TASA_BADLAR,TNA; %,TNA; %,mes,2024-12-31,3,39.0,39.5960628012008,35.0,42.0,32.875,-6.125,6.125,,0.0,BADLAR,promedio mensual,True
2024-10,TASA_BADLAR,TNA; %,TNA; %,mes,2024-12-31,2,40.0,39.94593953028256,35.0,42.13125,32.875,-7.125,7.125,,0.0,BADLAR,promedio mensual,True
2024-11,TASA_BADLAR,TNA; %,TNA; %,mes,2024-12-31,1,35.84,35.88393037648868,34.52,37.84,32.875,-2.9650000000000034,2.9650000000000034,,0.0,BADLAR,promedio mensual,True
2024-07,TASA_BADLAR,TNA; %,TNA; %,mes,2025-01-31,6,37.66666666666666,39.05977300340797,29.03953125,51.60000000000001,31.49715909090909,-6.169507575757567,6.169507575757567,,1.0,BADLAR,promedio mensual,True
2024-08,TASA_BADLAR,TNA; %,TNA; %,mes,2025-01-31,5,38.125,39.16178453021596,32.0,46.15525828317656,31.49715909090909,-6.62784090909091,6.62784090909091,,0.0,BADLAR,promedio mensual,True
2024-09,TASA_BADLAR,TNA; %,TNA; %,mes,2025-01-31,4,39.0,39.38373071316827,34.05,42.23530530922415,31.49715909090909,-7.50284090909091,7.50284090909091,,0.0,BADLAR,promedio mensual,True
2024-10,TASA_BADLAR,TNA; %,TNA; %,mes,2025-01-31,3,39.6,39.55388468829494,34.6,42.31544,31.49715909090909,-8.102840909090911,8.102840909090911,,0.0,BADLAR,promedio mensual,True
2024-11,TASA_BADLAR,TNA; %,TNA; %,mes,2025-01-31,2,35.0,34.85624710089974,30.604,38.15000000000001,31.49715909090909,-3.50284090909091,3.50284090909091,,1.0,BADLAR,promedio mensual,True
2024-08,TASA_BADLAR,TNA; %,TNA; %,mes,2025-02-28,6,38.25,38.44223779484352,31.2,44.776,28.478125,-9.771875000000001,9.771875000000001,,0.0,BADLAR,promedio mensual,True
2024-09,TASA_BADLAR,TNA; %,TNA; %,mes,2025-02-28,5,38.94933303482364,38.97043382789131,32.38,42.153,28.478125,-10.47120803482364,10.47120803482364,,0.0,BADLAR,promedio mensual,True
2024-10,TASA_BADLAR,TNA; %,TNA; %,mes,2025-02-28,4,38.95,38.62839604280146,33.64346925670257,42.476,28.478125,-10.471875000000004,10.471875000000004,,0.0,BADLAR,promedio mensual,True
2024-11,TASA_BADLAR,TNA; %,TNA; %,mes,2025-02-28,3,34.15,33.21665669087069,28.9819731151799,37.24,28.478125,-5.671875,5.671875,,0.0,BADLAR,promedio mensual,True
2024-09,TASA_BADLAR,TNA; %,TNA; %,mes,2025-03-31,6,38.185,38.24312950027728,30.3,41.049,29.506944444444443,-8.67805555555556,8.67805555555556,,0.0,BADLAR,promedio mensual,True
